update_time,license,format,overall,groups,id
0,1,0,1,Wirtschaft und Arbeit,datenkompass-wirtschaft-landkreis-bad-kreuznach
0,1,0,1,"Kultur, Freizeit, Sport, Tourismus",datenkompass-tourismus-landkreis-bad-kreuznach
0,1,0,1,"Gesundheit,Soziales",datenkompass-soziales-und-gesundheit-landkreis-bad-kreuznach
0,1,0,1,Wirtschaft und Arbeit,datenkompass-wirtschaftliche-entwicklungspotenziale-landkreis-bad-kreuznach
0,1,0,1,Bildung und Wissenschaft,datenkompass-erziehung-und-bildung-landkreis-bad-kreuznach
0,1,0,1,Bevölkerung,demografischer-wandel-bevolkerungsvorausberechnung-vg-ebene-landkreis-bad-kreuznach
0,1,0,1,Bevölkerung,demografischer-wandel-bevolkerungsvorausberechnung-landkreis-bad-kreuznach
0,1,0,1,Bevölkerung,datenkompass-bevolkerung-und-gebiet-haushalte-und-familien-landkreis-bad-kreuznach
0,1,0,1,Wirtschaft und Arbeit,datenkompass-arbeitsmarkt-erwerbstatigkeit-landkreis-bad-kreuznach
